V	2.2.10	489	ruby 2.2.10p489 (2018-03-28 revision 63023) [x86_64-linux]
M	Array	i	pub	fetch
M	Array	i	pub	fill
M	Array	i	pub	find_index
M	Array	i	pub	first
M	Array	i	pub	flatten
M	Array	i	pub	flatten!
M	Array	i	pub	frozen?
M	Array	i	pub	hash
M	Array	i	pub	include?
M	Array	i	pub	index
M	Array	i	pub	insert
M	Array	i	pub	inspect
M	Array	i	pub	join
M	Array	i	pub	keep_if
M	Array	i	pub	last
M	Array	i	pub	length
M	Array	i	pub	map
M	Array	i	pub	map!
M	Array	i	pub	pack
M	Array	i	pub	permutation
M	Array	i	pub	pop
M	Array	i	pub	product
M	Array	i	pub	push
M	Array	i	pub	rassoc
M	Array	i	pub	reject
M	Array	i	pub	reject!
M	Array	i	pub	repeated_combination
M	Array	i	pub	repeated_permutation
M	Array	i	pub	replace
M	Array	i	pub	reverse
M	Array	i	pub	reverse!
M	Array	i	pub	reverse_each
M	Array	i	pub	rindex
M	Array	i	pub	rotate
M	Array	i	pub	rotate!
M	Array	i	pub	sample
M	Array	i	pub	select
M	Array	i	pub	select!
M	Array	i	pub	shift
M	Array	i	pub	shuffle
M	Array	i	pub	shuffle!
M	Array	i	pub	size
M	Array	i	pub	slice
M	Array	i	pub	slice!
M	Array	i	pub	sort
M	Array	i	pub	sort!
M	Array	i	pub	sort_by!
M	Array	i	pub	take
M	Array	i	pub	take_while
M	Array	i	pub	to_a
M	Array	i	pub	to_ary
M	Array	i	pub	to_h
M	Array	i	pub	to_s
M	Array	i	pub	transpose
M	Array	i	pub	uniq
M	Array	i	pub	uniq!
M	Array	i	pub	unshift
M	Array	i	pub	values_at
M	Array	i	pub	zip
M	Array	i	pub	|
M	Array	i	priv	initialize
M	Array	i	priv	initialize_copy
A	BasicObject	class		BasicObject
M	BasicObject	i	pub	!
M	BasicObject	i	pub	!=
M	BasicObject	i	pub	==
M	BasicObject	i	pub	__id__
M	BasicObject	i	pub	__send__
M	BasicObject	i	pub	equal?
M	BasicObject	i	pub	instance_eval
M	BasicObject	i	pub	instance_exec
M	BasicObject	i	priv	initialize
M	BasicObject	i	priv	method_missing
M	BasicObject	i	priv	singleton_method_added
M	BasicObject	i	priv	singleton_method_removed
M	BasicObject	i	priv	singleton_method_undefined
A	Bignum	class	Integer	Bignum,Integer,Numeric,Comparable,Object,Kernel,BasicObject
M	Bignum	i	pub	%
M	Bignum	i	pub	&
M	Bignum	i	pub	*
M	Bignum	i	pub	**
M	Bignum	i	pub	+
M	Bignum	i	pub	-
M	Bignum	i	pub	-@
M	Bignum	i	pub	/
M	Bignum	i	pub	<
M	Bignum	i	pub	<<
M	Bignum	i	pub	<=
M	Bignum	i	pub	<=>
M	Bignum	i	pub	==
M	Bignum	i	pub	===
M	Bignum	i	pub	>
M	Bignum	i	pub	>=
M	Bignum	i	pub	>>
M	Bignum	i	pub	[]
M	Bignum	i	pub	^
M	Bignum	i	pub	abs
M	Bignum	i	pub	bit_length
M	Bignum	i	pub	coerce
M	Bignum	i	pub	div
M	Bignum	i	pub	divmod
M	Bignum	i	pub	eql?
M	Bignum	i	pub	even?
M	Bignum	i	pub	fdiv
M	Bignum	i	pub	hash
M	Bignum	i	pub	inspect
M	Bignum	i	pub	magnitude
M	Bignum	i	pub	modulo
M	Bignum	i	pub	odd?
M	Bignum	i	pub	remainder
M	Bignum	i	pub	size
M	Bignum	i	pub	to_f
M	Bignum	i	pub	to_s
M	Bignum	i	pub	|
M	Bignum	i	pub	~
A	Binding	class	Object	Binding,Object,Kernel,BasicObject
M	Binding	i	pub	clone
M	Binding	i	pub	dup
M	Binding	i	pub	eval
M	Binding	i	pub	local_variable_defined?
M	Binding	i	pub	local_variable_get
M	Binding	i	pub	local_variable_set
M	Binding	i	pub	local_variables
M	Binding	i	pub	receiver
A	Class	class	Module	Class,Module,Object,Kernel,BasicObject
M	Class	i	pub	allocate
M	Class	i	pub	new
M	Class	i	pub	superclass
M	Class	i	priv	inherited
M	Class	i	priv	initialize
A	Comparable	module		Comparable
M	Comparable	i	pub	<
M	Comparable	i	pub	<=
M	Comparable	i	pub	==
M	Comparable	i	pub	>
M	Comparable	i	pub	>=
M	Comparable	i	pub	between?
A	Complex	class	Numeric	Complex,Numeric,Comparable,Object,Kernel,BasicObject
M	Complex	s	pub	polar
M	Complex	s	pub	rect
M	Complex	s	pub	rectangular
M	Complex	s	priv	convert
M	Complex	i	pub	*
M	Complex	i	pub	**
M	Complex	i	pub	+
M	Complex	i	pub	-
M	Complex	i	pub	-@
M	Complex	i	pub	/
M	Complex	i	pub	==
M	Complex	i	pub	abs
M	Complex	i	pub	abs2
M	Complex	i	pub	angle
M	Complex	i	pub	arg
M	Complex	i	pub	coerce
M	Complex	i	pub	conj
M	Complex	i	pub	conjugate
M	Complex	i	pub	denominator
M	Complex	i	pub	eql?
M	Complex	i	pub	fdiv
M	Complex	i	pub	hash
M	Complex	i	pub	imag
M	Complex	i	pub	imaginary
