ver	lib	kind	class	typemark	name	info	libs
3.1	readline	probe-differs	Readline	.	emacs_editing_mode	full=ok allruby=no-method	readline
3.1	readline	probe-differs	Readline	.	filename_quote_characters	full=ok allruby=no-method	readline
3.1	readline	probe-differs	Readline	.	filename_quote_characters=	full=ok allruby=no-method	readline
3.1	readline	probe-differs	Readline	.	vi_editing_mode	full=ok allruby=no-method	readline
