Array.md	2264	Array	i	filter	-	-	-	-	-
Array.md	2278	Array	i	select!	-	-	-	-	-
Array.md	2279	Array	i	select!	-	-	-	-	-
Array.md	2280	Array	i	filter!	-	-	-	-	-
Array.md	2281	Array	i	filter!	-	-	-	-	-
Array.md	2297	Array	i	rotate	-	-	-	-	-
Array.md	2318	Array	i	rotate!	-	-	-	-	-
Array.md	2337	Array	i	bsearch	-	-	-	-	-
Array.md	2338	Array	i	bsearch	-	-	-	-	-
Array.md	2387	Array	i	bsearch_index	-	-	-	-	-
Array.md	2388	Array	i	bsearch_index	-	-	-	-	-
Array.md	2415	Array	i	max	EMPTY	-	-	-	-
Array.md	2417	Array	i	max	EMPTY	-	-	-	-
Array.md	2437	Array	i	max	EMPTY	-	-	-	-
Array.md	2439	Array	i	max	EMPTY	-	-	-	-
Array.md	2463	Array	i	min	EMPTY	-	-	-	-
Array.md	2465	Array	i	min	EMPTY	-	-	-	-
Array.md	2485	Array	i	min	EMPTY	-	-	-	-
Array.md	2487	Array	i	min	EMPTY	-	-	-	-
Array.md	2511	Array	i	minmax	EMPTY	-	-	-	-
Array.md	2513	Array	i	minmax	EMPTY	-	-	-	-
Array.md	2529	Array	i	sum	-	-	-	-	-
Array.md	2530	Array	i	sum	-	-	-	-	-
Array.md	2571	Array	i	intersect?	-	-	since:3.1	-	-
BasicObject.md	47	BasicObject	i	==	-	-	-	1.9.1	-
BasicObject.md	77	BasicObject	i	equal?	-	-	-	1.9.1	-
BasicObject.md	102	BasicObject	i	!	-	-	-	1.9.1	-
BasicObject.md	147	BasicObject	i	!=	-	-	-	1.9.1	-
BasicObject.md	181	BasicObject	i	__send__	-	-	-	1.9.1	-
BasicObject.md	182	BasicObject	i	__send__	-	-	-	1.9.1	-
BasicObject.md	207	BasicObject	i	__id__	-	-	-	1.9.1	-
BasicObject.public_methods_from_Object.md	1	BasicObject	i	instance_eval	-	-	-	1.9.1	-
BasicObject.public_methods_from_Object.md	2	BasicObject	i	instance_eval	-	-	-	1.9.1	-
BasicObject.public_methods_from_Object.md	61	BasicObject	i	instance_exec	-	-	-	1.9.1	-
BasicObject.md	229	BasicObject	i	method_missing	-	-	-	1.9.1	-
BasicObject.private_methods_from_Object.md	1	BasicObject	i	singleton_method_added	-	-	-	1.9.1	-
BasicObject.private_methods_from_Object.md	26	BasicObject	i	singleton_method_removed	-	-	-	1.9.1	-
BasicObject.private_methods_from_Object.md	55	BasicObject	i	singleton_method_undefined	-	-	-	1.9.1	-
Bignum.md	25	Bignum	i	[]	-	-	-	-	2.4.0
Bignum.md	36	Bignum	i	+	-	-	-	-	2.4.0
Bignum.md	43	Bignum	i	-	-	-	-	-	2.4.0
Bignum.md	50	Bignum	i	-@	-	-	-	-	2.4.0
Bignum.md	55	Bignum	i	*	-	-	-	-	2.4.0
Bignum.md	62	Bignum	i	/	-	-	-	-	2.4.0
Bignum.md	63	Bignum	i	div	-	-	-	-	2.4.0
Bignum.md	70	Bignum	i	%	-	-	-	-	2.4.0
Bignum.md	71	Bignum	i	modulo	-	-	-	-	2.4.0
Bignum.md	78	Bignum	i	remainder	-	-	-	-	2.4.0
Bignum.md	88	Bignum	i	divmod	-	-	-	-	2.4.0
Bignum.md	96	Bignum	i	fdiv	-	-	-	-	2.4.0
Bignum.md	106	Bignum	i	**	-	-	-	-	2.4.0
Bignum.md	119	Bignum	i	<=>	-	-	-	-	2.4.0
Bignum.md	132	Bignum	i	==	-	-	-	-	2.4.0
Bignum.md	133	Bignum	i	===	EMPTY	-	-	-	2.4.0
Bignum.md	142	Bignum	i	~	-	-	-	-	2.4.0
Bignum.md	152	Bignum	i	|	-	-	-	-	2.4.0
Bignum.md	163	Bignum	i	&	-	-	-	-	2.4.0
Bignum.md	174	Bignum	i	^	-	-	-	-	2.4.0
Bignum.md	185	Bignum	i	<<	-	-	-	-	2.4.0
Bignum.md	196	Bignum	i	>>	-	-	-	-	2.4.0
Bignum.md	210	Bignum	i	size	-	-	-	-	2.4.0
Bignum.md	224	Bignum	i	eql?	-	-	-	-	2.4.0
Bignum.md	236	Bignum	i	hash	-	-	-	-	2.4.0
Bignum.md	240	Bignum	i	to_f	-	-	-	-	2.4.0
Bignum.md	244	Bignum	i	to_s	-	-	-	-	2.4.0
Bignum.md	245	Bignum	i	inspect	EMPTY	-	-	-	2.4.0
Bignum.md	260	Bignum	i	abs	-	-	-	-	2.4.0
Bignum.md	261	Bignum	i	magnitude	-	-	-	-	2.4.0
Bignum.md	265	Bignum	i	odd?	-	-	-	-	2.4.0
Bignum.md	269	Bignum	i	even?	-	-	-	-	2.4.0
Bignum.md	273	Bignum	i	bit_length	-	-	-	-	2.4.0
Binding.md	14	Binding	i	eval	-	-	-	-	-
Binding.md	38	Binding	i	local_variable_get	-	-	-	-	-
Binding.md	65	Binding	i	local_variable_set	-	-	-	-	-
Binding.md	98	Binding	i	local_variable_defined?	-	-	-	-	-
Binding.md	123	Binding	i	local_variables	-	-	-	-	-
Binding.md	158	Binding	i	implicit_parameters	-	-	since:4.0	-	-
Binding.md	182	Binding	i	implicit_parameter_get	-	-	since:4.0	-	-
Binding.md	207	Binding	i	implicit_parameter_defined?	-	-	since:4.0	-	-
Binding.md	238	Binding	i	receiver	-	-	-	-	-
Binding.md	248	Binding	i	irb	2.5.0	-	-	-	-
Binding.md	257	Binding	i	source_location	-	-	-	-	-
Class.md	27	Class	s	new	-	-	-	-	-
Class.md	28	Class	s	new	-	-	-	-	-
Class.md	73	Class	i	allocate	-	-	-	-	-
Class.md	91	Class	i	new	-	-	-	-	-
Class.md	112	Class	i	subclasses	-	-	since:3.1	-	-
Class.md	130	Class	i	superclass	-	-	-	-	-
Class.md	154	Class	i	attached_object	-	-	since:3.2	-	-
Class.md	182	Class	i	_load	-	-	-	-	-
Class.md	190	Class	i	inherited	-	-	-	-	-
Comparable.md	19	Comparable	i	==	-	-	-	-	-
Comparable.md	32	Comparable	i	>	-	-	-	-	-
Comparable.md	46	Comparable	i	>=	-	-	-	-	-
Comparable.md	61	Comparable	i	<	-	-	-	-	-
Comparable.md	75	Comparable	i	<=	-	-	-	-	-
Comparable.md	90	Comparable	i	between?	-	-	-	-	-
Comparable.md	114	Comparable	i	clamp	-	-	-	-	-
Comparable.md	115	Comparable	i	clamp	-	-	-	-	-
Complex.md	36	Complex	i	*	-	-	-	-	-
Complex.md	48	Complex	i	**	-	-	-	-	-
Complex.md	58	Complex	i	+	-	-	-	-	-
Complex.md	68	Complex	i	-	-	-	-	-	-
Complex.md	78	Complex	i	-@	-	-	-	-	-
Complex.md	87	Complex	i	/	-	-	-	-	-
Complex.md	88	Complex	i	quo	-	-	-	-	-
Complex.md	101	Complex	i	==	-	-	-	-	-
Complex.md	113	Complex	i	<=>	-	-	-	-	-
Complex.md	131	Complex	i	<	-	-	-	-	-
Complex.md	134	Complex	i	>	-	-	-	-	-
Complex.md	137	Complex	i	<=	-	-	-	-	-
Complex.md	140	Complex	i	>=	-	-	-	-	-
Complex.md	143	Complex	i	between?	-	-	-	-	-
Complex.md	146	Complex	i	clamp	-	-	-	-	-
Complex.md	149	Complex	i	abs	-	-	-	-	-
Complex.md	150	Complex	i	magnitude	-	-	-	-	-
Complex.md	168	Complex	i	abs2	-	-	-	-	-
Complex.md	186	Complex	i	arg	-	-	-	-	-
Complex.md	187	Complex	i	angle	-	-	-	-	-
Complex.md	188	Complex	i	phase	-	-	-	-	-
Complex.md	212	Complex	i	finite?	-	-	-	-	-
Complex.md	223	Complex	i	infinite?	-	-	-	-	-
Complex.md	234	Complex	i	coerce	-	-	-	-	-
Complex.md	244	Complex	i	conjugate	-	-	-	-	-
Complex.md	245	Complex	i	conj	-	-	-	-	-
Complex.md	253	Complex	i	denominator	-	-	-	-	-
Complex.md	272	Complex	i	fdiv	-	-	-	-	-
Complex.md	291	Complex	i	imag	-	-	-	-	-
Complex.md	292	Complex	i	imaginary	-	-	-	-	-
Complex.md	302	Complex	i	inspect	-	-	-	-	-
Complex.md	314	Complex	i	numerator	-	-	-	-	-
Complex.md	325	Complex	i	polar	-	-	-	-	-
Complex.md	335	Complex	i	real	-	-	-	-	-
Complex.md	343	Complex	i	real?	-	-	-	-	-
Complex.md	354	Complex	i	rect	-	-	-	-	-
Complex.md	355	Complex	i	rectangular	-	-	-	-	-
Complex.md	367	Complex	i	to_f	-	-	-	-	-
Complex.md	379	Complex	i	to_i	-	-	-	-	-
Complex.md	391	Complex	i	to_r	-	-	-	-	-
Complex.md	392	Complex	i	rationalize	-	-	-	-	-
Complex.md	393	Complex	i	rationalize	-	-	-	-	-
Complex.md	409	Complex	i	to_s	-	-	-	-	-
Complex.md	421	Complex	i	to_c	1.9.1	-	-	-	-
Complex.md	433	Complex	s	rect	-	-	-	-	-
Complex.md	434	Complex	s	rectangular	-	-	-	-	-
Complex.md	450	Complex	s	polar	-	-	-	-	-
Complex.md	466	Complex	i	marshal_dump	-	-	-	-	-
Complex.md	479	Complex	c	I	-	-	-	-	-
Continuation.md	48	Continuation	i	[]	-	-	-	-	-
Continuation.md	49	Continuation	i	call	-	-	-	-	-
Data.md	40	Data	s	define	-	-	-	3.2	-
Data.md	41	Data	s	define	-	-	-	3.2	-
Data.md	128	Data	s	new	-	-	-	3.2	-
Data.md	129	Data	s	new	-	-	-	3.2	-
Data.md	130	Data	s	[]	-	-	-	3.2	-
Data.md	131	Data	s	[]	-	-	-	3.2	-
Data.md	206	Data	s	members	-	-	-	3.2	-
Data.md	217	Data	i	==	-	-	-	3.2	-
Data.md	241	Data	i	deconstruct	-	-	-	3.2	-
Data.md	278	Data	i	deconstruct_keys	-	-	-	3.2	-
Data.md	318	Data	i	eql?	-	-	-	3.2	-
Data.md	339	Data	i	hash	-	-	-	3.2	-
Data.md	358	Data	i	inspect	-	-	-	3.2	-
Data.md	359	Data	i	to_s	-	-	-	3.2	-
Data.md	371	Data	i	members	-	-	-	3.2	-
Data.md	382	Data	i	to_h	-	-	-	3.2	-
Data.md	383	Data	i	to_h	-	-	-	3.2	-
Data.md	404	Data	i	with	-	-	-	3.2	-
Dir.md	12	Dir	s	[]	-	-	-	-	-
Dir.md	13	Dir	s	glob	-	-	-	-	-
Dir.md	14	Dir	s	glob	-	-	-	-	-
Dir.md	99	Dir	s	chdir	-	-	-	-	-
Dir.md	100	Dir	s	chdir	-	-	-	-	-
Dir.md	101	Dir	s	chdir	-	-	-	-	-
Dir.md	102	Dir	s	chdir	-	-	-	-	-
Dir.md	133	Dir	s	fchdir	-	-	since:3.3	-	-
Dir.md	134	Dir	s	fchdir	-	-	since:3.3	-	-
Dir.md	163	Dir	s	chroot	-	-	-	-	-
Dir.md	183	Dir	s	delete	-	-	-	-	-
Dir.md	184	Dir	s	rmdir	-	-	-	-	-
Dir.md	185	Dir	s	unlink	-	-	-	-	-
Dir.md	197	Dir	s	entries	-	-	-	-	-
Dir.md	198	Dir	s	entries	-	-	-	-	-
Dir.md	216	Dir	s	children	-	-	-	-	-
Dir.md	217	Dir	s	children	-	-	-	-	-
Dir.md	237	Dir	s	foreach	-	-	-	-	-
Dir.md	238	Dir	s	foreach	-	-	-	-	-
